id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,book_idx
8189,9654,9654,2164933,94,451209435,9780451209440.0,Erica Jong,1973.0,Fear of Flying,Fear of Flying,en-US,3.44,13061,14932,1277,715,1953,5003,4508,2753,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9652
8192,6694,6694,419514,75,140568190,9780140568200.0,"Roald Dahl, Quentin Blake",1985.0,The Giraffe and the Pelly and Me,The Giraffe and the Pelly and Me,eng,3.8,14180,16489,813,126,1059,5264,5628,4412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6693
8294,7081,7081,18280036,14,765309416,9780765309420.0,John Scalzi,2006.0,The Android's Dream,The Android's Dream,en-US,3.97,11476,13653,1284,139,456,2947,6299,3812,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7080
8295,3291,3291,130037,103,743217187,9780743217190.0,Isabel Allende,1988.0,Cuentos de Eva Luna,The Stories of Eva Luna,en-US,3.96,10862,13067,539,112,617,3093,5159,4086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3290
8296,7579,7579,720899,25,767901576,9780767901570.0,Lama Surya Das,1997.0,Awakening the Buddha Within : Tibetan Wisdom for the Western World,Awakening the Buddha Within: Tibetan Wisdom for the Western World,en-US,4.18,9912,10524,291,119,305,1788,3680,4632,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7578
8329,7062,7062,2297476,22,375758232,9780375758230.0,Adam Gopnik,2000.0,Paris to the Moon,Paris to the Moon,eng,3.75,11065,11607,959,329,900,3067,4305,3006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7061
8334,3757,3757,3131771,127,142002038,9780142002030.0,Ian Fleming,1958.0,Dr. No,"Doctor No (James Bond, #6)",eng,3.76,10569,13460,686,121,754,4202,5509,2874,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3756
8357,1990,1990,901325,311,140436146,9780140436140.0,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",1844.0,The Life and Adventures of Martin Chuzzlewit,Martin Chuzzlewit,eng,3.82,11784,12637,424,366,909,3134,4410,3818,https://images.gr-assets.com/books/1334392783m/1990.jpg,https://images.gr-assets.com/books/1334392783s/1990.jpg,1989
8361,5845,5845,1158939,64,330487140,9780330487150.0,V.S. Naipaul,1979.0,A Bend in the River,A Bend in the River,eng,3.77,11011,12220,677,348,935,3129,4595,3213,https://images.gr-assets.com/books/1353691563m/5845.jpg,https://images.gr-assets.com/books/1353691563s/5845.jpg,5844
8367,9526,9526,1343320,33,375714677,9780375714670.0,"Marjane Satrapi, Anjali Singh",2006.0,,Embroideries,eng,3.82,11879,14410,1312,154,794,4092,5824,3546,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9524
8375,2068,2068,1835,24,068482471X,9780684824710.0,Daniel C. Dennett,1995.0,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Darwin's Dangerous Idea: Evolution and the Meanings of Life,en-US,4.03,11090,11292,222,276,592,2164,3717,4543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2067
8382,4813,4813,1788700,40,006054094X,9780060540940.0,Gavin Menzies,2002.0,1421: The Year China Discovered America,1421: The Year China Discovered America,eng,3.58,10200,10971,906,790,1077,2810,3578,2716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4812
8432,3972,3972,1537178,34,380817934,9780380817930.0,Dan Simmons,2005.0,Olympos,"Olympos (Ilium, #2)",en-US,3.93,11393,12698,479,206,766,2765,4945,4016,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3971
8433,3872,3872,7600,31,802715524,9780802715520.0,Tom Standage,2005.0,A History of the World in 6 Glasses,A History of the World in 6 Glasses,en-US,3.74,10473,12688,1583,182,794,3820,5184,2708,https://images.gr-assets.com/books/1415681601m/3872.jpg,https://images.gr-assets.com/books/1415681601s/3872.jpg,3871
8452,5946,5946,1155500,43,679772669,9780679772670.0,Michael Ondaatje,1987.0,In the Skin of a Lion,In the Skin of a Lion,,3.88,11289,12433,762,281,844,2885,4556,3867,https://images.gr-assets.com/books/1405864361m/5946.jpg,https://images.gr-assets.com/books/1405864361s/5946.jpg,5945
8454,5559,5559,6529222,53,5559608475,9785559608470.0,"Jack Welch, John A. Byrne, Mike Barnicle",2001.0,Jack: Straight from the Gut,Jack: Straight from the Gut,eng,3.79,9781,10614,304,331,727,2670,3953,2933,https://images.gr-assets.com/books/1297699934m/5559.jpg,https://images.gr-assets.com/books/1297699934s/5559.jpg,5558
8484,7980,7980,1889,27,142401447,9780142401450.0,Brian Jacques,1996.0,The Pearls of Lutra,"Pearls of Lutra (Redwall, #9)",,3.99,15605,16306,174,150,668,4002,5916,5570,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7978
8492,676,676,752463,10,375755195,9780375755190.0,Billy Collins,2001.0,Sailing Alone Around the Room: New and Selected Poems,Sailing Alone Around the Room: New and Selected Poems,eng,4.24,10999,11254,575,213,352,1423,3853,5413,https://images.gr-assets.com/books/1403183272m/676.jpg,https://images.gr-assets.com/books/1403183272s/676.jpg,675
8532,2530,2530,1517,110,156005204,9780156005200.0,"José Saramago, Giovanni Pontiero",1982.0,Memorial do Convento,Baltasar and Blimunda,eng,3.9,5321,11867,589,296,818,2542,4360,3851,https://images.gr-assets.com/books/1483229660m/2530.jpg,https://images.gr-assets.com/books/1483229660s/2530.jpg,2529
8588,432,432,2434710,25,140097317,9780140097310.0,Paul Auster,1985.0,City of Glass,"City of Glass (The New York Trilogy, #1)",eng,3.81,10157,11176,683,230,853,2758,4320,3015,https://images.gr-assets.com/books/1309986722m/432.jpg,https://images.gr-assets.com/books/1309986722s/432.jpg,431
8688,665,665,443285,53,451163931,9780451163940.0,"Ayn Rand, Nathaniel Branden",1961.0,The Virtue of Selfishness: A New Concept of Egoism,The Virtue of Selfishness: A New Concept of Egoism,eng,3.47,10198,10682,433,1337,1071,2463,2837,2974,https://images.gr-assets.com/books/1425001997m/665.jpg,https://images.gr-assets.com/books/1425001997s/665.jpg,664
8721,2372,2372,1025700,29,743262131,9780743262130.0,David McCullough,1977.0,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914","The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",eng,4.19,9349,11891,1052,118,329,1796,4567,5081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2371
8735,4660,4660,1831615,47,345417968,9780345417960.0,John Irving,1974.0,The 158-Pound Marriage,The 158-Pound Marriage,en-US,3.22,10532,11189,323,346,1831,4980,3031,1001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4659
8787,7999,7999,1193896,26,142501085,9780142501080.0,Brian Jacques,1998.0,Marlfox,"Marlfox (Redwall, #11)",,3.99,13426,13974,166,76,556,3520,5112,4710,https://images.gr-assets.com/books/1311702426m/7999.jpg,https://images.gr-assets.com/books/1311702426s/7999.jpg,7997
8814,4599,4599,859386,36,786886323,9780786886330.0,Glen David Gold,2001.0, Carter Beats the Devil,Carter Beats the Devil,eng,4.09,10000,10976,901,88,426,1968,4443,4051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4598
8837,3760,3760,2772203,100,142002054,9780142002060.0,Ian Fleming,1956.0,Diamonds are Forever,"Diamonds Are Forever (James Bond, #4)",eng,3.59,10205,12359,643,113,960,4741,4602,1943,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3759
8838,2978,2978,1180015,128,60594527,9780060594530.0,James Hilton,1933.0,Lost Horizon,Lost Horizon,,3.9,10907,13070,1093,147,663,3367,5032,3861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2977
8850,2049,2049,1616,105,394758269,9780394758270.0,Raymond Chandler,1942.0,The High Window,"The High Window (Philip Marlowe, #3)",eng,4.08,11080,12235,535,41,236,2427,5534,3997,https://images.gr-assets.com/books/1466754245m/2049.jpg,https://images.gr-assets.com/books/1466754245s/2049.jpg,2048
8857,6328,6328,915031,55,142302260,9780142302260.0,"Roald Dahl, Quentin Blake",1982.0,Revolting Rhymes,Revolting Rhymes,,4.13,12674,13961,627,94,529,2742,4635,5961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,6327
8864,3762,3762,1098834,92,142003255,9780142003250.0,Ian Fleming,1963.0,On Her Majesty's Secret Service,"On Her Majesty's Secret Service (James Bond, #11)",eng,3.94,11612,13203,488,111,551,3350,5231,3960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,3761
8906,2677,2677,2854559,27,486287599,9780486287590.0,Jonathan Swift,1729.0,A Modest Proposal and Other Satirical Works,A Modest Proposal and Other Satirical Works,eng,4.04,12499,12988,168,141,514,2764,4782,4787,https://images.gr-assets.com/books/1264316062m/2677.jpg,https://images.gr-assets.com/books/1264316062s/2677.jpg,2676
8915,2067,2067,598404,23,067003472X,9780670034730.0,Daniel C. Dennett,2006.0,Breaking the Spell: Religion as a Natural Phenomenon,Breaking the Spell: Religion as a Natural Phenomenon,en-US,3.89,8381,9366,383,312,573,2006,3457,3018,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2066
8930,1823,1823,5946,20,743233212,9780743233220.0,Jon Ronson,2001.0,Them: Adventures with Extremists,Them: Adventures with Extremists,en-US,3.94,9081,11362,833,71,394,2648,5284,2965,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1822
8934,621,621,806311,27,767923820,9780767923830.0,David Bach,2003.0,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,,3.9,10091,10676,508,211,664,2680,3567,3554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,620
8973,9865,9865,1003150,82,009959241X,9780099592420.0,Salman Rushdie,1995.0,The Moor's Last Sigh,The Moor's Last Sigh,eng,3.92,9459,10731,510,147,583,2410,4406,3185,https://images.gr-assets.com/books/1359386233m/9865.jpg,https://images.gr-assets.com/books/1359386233s/9865.jpg,9863
8995,8087,8087,2321293,10,441012396,9780441012400.0,Robin McKinley,1993.0,Deerskin,Deerskin,en-US,3.88,15982,17728,1124,620,1328,3806,5810,6164,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,8085
8996,4339,4339,8018,51,679735259,9780679735250.0,Michael Herr,1977.0,Dispatches,Dispatches,en-GB,4.24,10383,11599,751,141,341,1629,3982,5506,https://images.gr-assets.com/books/1343099128m/4339.jpg,https://images.gr-assets.com/books/1343099128s/4339.jpg,4338
9025,5942,5942,832960,58,375724370,9780375724370.0,Michael Ondaatje,2000.0,Anil's Ghost,Anil's Ghost,eng,3.54,11184,12605,1025,338,1340,4228,4590,2109,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5941
9032,4099,4099,7809,17,020161622X,9780201616220.0,"Andrew Hunt, Dave Thomas",1999.0,The Pragmatic Programmer: From Journeyman to Master,The Pragmatic Programmer: From Journeyman to Master,en-US,4.31,9416,10466,549,67,229,1218,3841,5111,https://images.gr-assets.com/books/1401432508m/4099.jpg,https://images.gr-assets.com/books/1401432508s/4099.jpg,4098
9048,2002,2002,8621948,5,043932162X,9780439321620.0,J.K. Rowling,2001.0,,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,eng,4.4,10736,11732,185,106,304,1548,2595,7179,https://images.gr-assets.com/books/1479775271m/2002.jpg,https://images.gr-assets.com/books/1479775271s/2002.jpg,2001
9083,4261,4261,7951,42,1573223565,9781573223560.0,Nick Hornby,2003.0,31 Songs,Songbook,en-US,3.56,8999,11085,485,363,1032,3811,3744,2135,https://images.gr-assets.com/books/1417984618m/4261.jpg,https://images.gr-assets.com/books/1417984618s/4261.jpg,4260
9111,4364,4364,1121396,27,375703403,9780375703410.0,Suketu Mehta,2004.0,Maximum City: Bombay Lost and Found,Maximum City: Bombay Lost and Found,eng,3.91,7894,8417,629,126,428,1931,3523,2409,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,4363
9123,5697,5697,6624705,9,140003292X,9781400032920.0,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1896.0,,The Complete Short Novels,eng,4.47,9424,9738,122,59,155,911,2667,5946,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,5696
9139,5417,5417,14960,4,517219026,9780517219030.0,Stephen King,1983.0,Three Complete Novels: Carrie/Salem's Lot/The Shining,Carrie / 'Salem's Lot / The Shining,eng,4.52,11063,11182,66,82,134,970,2715,7281,https://images.gr-assets.com/books/1376725117m/5417.jpg,https://images.gr-assets.com/books/1376725117s/5417.jpg,5416
9143,7252,7252,10385,15,60539097,9780060539090.0,"Jenna Jameson, Neil Strauss",2004.0,How to Make Love Like a Porn Star: A Cautionary Tale,How to Make Love Like a Porn Star: A Cautionary Tale,eng,3.75,9531,10201,820,222,913,2881,3398,2787,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7251
9204,9854,9854,1693873,34,143036580,9780143036590.0,"Jeffrey D. Sachs, Bono",2005.0,,The End of Poverty,,3.66,7917,8718,682,219,770,2640,3241,1848,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,9852
9232,400,400,1011400,65,140156046,9780140156040.0,Don DeLillo,1988.0,Libra ,Libra,eng,3.98,10195,11342,633,156,534,2312,4740,3600,https://images.gr-assets.com/books/1327935630m/400.jpg,https://images.gr-assets.com/books/1327935630s/400.jpg,399
9238,8172,8172,11126,16,1401202527,9781401202520.0,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",2003.0,Superman: Birthright 1-12,Superman: Birthright,en-GB,4.12,9253,9360,355,123,403,1734,3087,4013,https://images.gr-assets.com/books/1343584198m/8172.jpg,https://images.gr-assets.com/books/1343584198s/8172.jpg,8170
9270,8089,8089,2321287,14,441005837,9780441005830.0,Robin McKinley,1997.0,Rose Daughter,Rose Daughter,eng,3.77,15696,16624,973,269,1302,4754,5988,4311,https://images.gr-assets.com/books/1398552029m/8089.jpg,https://images.gr-assets.com/books/1398552029s/8089.jpg,8087
9281,1524,1524,1881648,190,521010756,9780521010760.0,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",-458.0,Ἀγαμέμνων,"Agamemnon (Oresteia, #1)",eng,3.82,11515,11932,187,140,749,3486,4253,3304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1523
9296,4887,4887,821815,75,465016901,9780465016910.0,"Alice  Miller, Ruth Ward",1979.0,Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,The Drama of the Gifted Child: The Search for the True Self,en-GB,4.09,9563,10830,537,189,490,2025,3548,4578,https://images.gr-assets.com/books/1339395245m/4887.jpg,https://images.gr-assets.com/books/1339395245s/4887.jpg,4886
9302,5068,5068,958782,49,330489674,9780330489680.0,Graham Swift,1996.0,Last Orders,Last Orders,,3.68,9349,10394,375,268,871,3042,3971,2242,https://images.gr-assets.com/books/1457623323m/5068.jpg,https://images.gr-assets.com/books/1457623323s/5068.jpg,5067
9317,4633,4633,1153954,97,743253426,9780743253420.0,Ernest Hemingway,1970.0,Islands in the Stream,Islands in the Stream,,3.86,9608,10717,513,168,659,2792,3933,3165,https://images.gr-assets.com/books/1400891142m/4633.jpg,https://images.gr-assets.com/books/1400891142s/4633.jpg,4632
9371,7987,7987,801181,25,142501093,9780142501090.0,Brian Jacques,1999.0,The Legend of Luke,"The Legend of Luke (Redwall, #12)",,3.99,12658,13412,165,88,567,3365,4817,4575,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7985
9454,5052,5052,2879976,87,451216725,9780451216720.0,Ken Follett,2000.0,Code to Zero,Code to Zero,,3.64,9071,11467,666,151,848,3949,4531,1988,https://images.gr-assets.com/books/1309209804m/5052.jpg,https://images.gr-assets.com/books/1309209804s/5052.jpg,5051
9502,7780,7780,10830,2,679434488,9780679434480.0,"Dr. Seuss, Maurice Sendak, Audrey Geisel",1995.0,The Secret Art of Dr. Seuss,The Secret Art of Dr. Seuss,,4.05,8461,8467,92,325,498,1527,2174,3943,https://images.gr-assets.com/books/1320429156m/7780.jpg,https://images.gr-assets.com/books/1320429156s/7780.jpg,7779
9513,4530,4530,12948648,55,143035363,9780143035370.0,Helen Fielding,2003.0,Olivia Joules And The Overactive Imagination,Olivia Joules and the Overactive Imagination,en-US,3.1,10687,11651,793,1023,2350,4114,2721,1443,https://images.gr-assets.com/books/1408588694m/4530.jpg,https://images.gr-assets.com/books/1408588694s/4530.jpg,4529
